id,ide,E,ƒË,t
1064,1064,210000,0.3,1
1065,1065,210000,0.3,1
1066,1066,210000,0.3,1
1067,1067,210000,0.3,1
1068,1068,210000,0.3,1
1069,1069,210000,0.3,1
1070,1070,210000,0.3,1
1071,1071,210000,0.3,1
1072,1072,210000,0.3,1
1073,1073,210000,0.3,1
1074,1074,210000,0.3,1
1075,1075,210000,0.3,1
1076,1076,210000,0.3,1
1077,1077,210000,0.3,1
1078,1078,210000,0.3,1
1079,1079,210000,0.3,1
1080,1080,210000,0.3,1
1081,1081,210000,0.3,1
1082,1082,210000,0.3,1
1083,1083,210000,0.3,1
1084,1084,210000,0.3,1
1085,1085,210000,0.3,1
1086,1086,210000,0.3,1
1087,1087,210000,0.3,1
1088,1088,210000,0.3,1
1089,1089,210000,0.3,1
1090,1090,210000,0.3,1
1091,1091,210000,0.3,1
1092,1092,210000,0.3,1
1093,1093,210000,0.3,1
1094,1094,210000,0.3,1
1095,1095,210000,0.3,1
1096,1096,210000,0.3,1
1097,1097,210000,0.3,1
1098,1098,210000,0.3,1
1099,1099,210000,0.3,1
1100,1100,210000,0.3,1
1101,1101,210000,0.3,1
1102,1102,210000,0.3,1
1103,1103,210000,0.3,1
1104,1104,210000,0.3,1
1105,1105,210000,0.3,1
1106,1106,210000,0.3,1
1107,1107,210000,0.3,1
1108,1108,210000,0.3,1
1109,1109,210000,0.3,1
1110,1110,210000,0.3,1
1111,1111,210000,0.3,1
1112,1112,210000,0.3,1
1113,1113,210000,0.3,1
1114,1114,210000,0.3,1
1115,1115,210000,0.3,1
1116,1116,210000,0.3,1
1117,1117,210000,0.3,1
1118,1118,210000,0.3,1
1119,1119,210000,0.3,1
1120,1120,210000,0.3,1
1121,1121,210000,0.3,1
1122,1122,210000,0.3,1
1123,1123,210000,0.3,1
1124,1124,210000,0.3,1
1125,1125,210000,0.3,1
1126,1126,210000,0.3,1
1127,1127,210000,0.3,1
1128,1128,210000,0.3,1
1129,1129,210000,0.3,1
1130,1130,210000,0.3,1
1131,1131,210000,0.3,1
1132,1132,210000,0.3,1
1133,1133,210000,0.3,1
1134,1134,210000,0.3,1
1135,1135,210000,0.3,1
1136,1136,210000,0.3,1
1137,1137,210000,0.3,1
1138,1138,210000,0.3,1
1139,1139,210000,0.3,1
1140,1140,210000,0.3,1
1141,1141,210000,0.3,1
1142,1142,210000,0.3,1
1143,1143,210000,0.3,1
1144,1144,210000,0.3,1
1145,1145,210000,0.3,1
1146,1146,210000,0.3,1
1147,1147,210000,0.3,1
1148,1148,210000,0.3,1
1149,1149,210000,0.3,1
1150,1150,210000,0.3,1
1151,1151,210000,0.3,1
1152,1152,210000,0.3,1
1153,1153,210000,0.3,1
1154,1154,210000,0.3,1
1155,1155,210000,0.3,1
1156,1156,210000,0.3,1
1157,1157,210000,0.3,1
1158,1158,210000,0.3,1
1159,1159,210000,0.3,1
1160,1160,210000,0.3,1
1161,1161,210000,0.3,1
1162,1162,210000,0.3,1
1163,1163,210000,0.3,1
1164,1164,210000,0.3,1
1165,1165,210000,0.3,1
1166,1166,210000,0.3,1
1167,1167,210000,0.3,1
1168,1168,210000,0.3,1
1169,1169,210000,0.3,1
1170,1170,210000,0.3,1
1171,1171,210000,0.3,1
1172,1172,210000,0.3,1
1173,1173,210000,0.3,1
1174,1174,210000,0.3,1
1175,1175,210000,0.3,1
1176,1176,210000,0.3,1
1177,1177,210000,0.3,1
1178,1178,210000,0.3,1
1179,1179,210000,0.3,1
1180,1180,210000,0.3,1
1181,1181,210000,0.3,1
1182,1182,210000,0.3,1
1183,1183,210000,0.3,1
1184,1184,210000,0.3,1
1185,1185,210000,0.3,1
1186,1186,210000,0.3,1
1187,1187,210000,0.3,1
1188,1188,210000,0.3,1
1189,1189,210000,0.3,1
1190,1190,210000,0.3,1
1191,1191,210000,0.3,1
1192,1192,210000,0.3,1
1193,1193,210000,0.3,1
1194,1194,210000,0.3,1
1195,1195,210000,0.3,1
1196,1196,210000,0.3,1
1197,1197,210000,0.3,1
1198,1198,210000,0.3,1
1199,1199,210000,0.3,1
1200,1200,210000,0.3,1
1201,1201,210000,0.3,1
1202,1202,210000,0.3,1
1203,1203,210000,0.3,1
1204,1204,210000,0.3,1
1205,1205,210000,0.3,1
1206,1206,210000,0.3,1
1207,1207,210000,0.3,1
1208,1208,210000,0.3,1
1209,1209,210000,0.3,1
1210,1210,210000,0.3,1
1211,1211,210000,0.3,1
1212,1212,210000,0.3,1
1213,1213,210000,0.3,1
1214,1214,210000,0.3,1
1215,1215,210000,0.3,1
1216,1216,210000,0.3,1
1217,1217,210000,0.3,1
1218,1218,210000,0.3,1
1219,1219,210000,0.3,1
1220,1220,210000,0.3,1
1221,1221,210000,0.3,1
1222,1222,210000,0.3,1
1223,1223,210000,0.3,1
1224,1224,210000,0.3,1
1225,1225,210000,0.3,1
1226,1226,210000,0.3,1
1227,1227,210000,0.3,1
1228,1228,210000,0.3,1
1229,1229,210000,0.3,1
1230,1230,210000,0.3,1
1231,1231,210000,0.3,1
1232,1232,210000,0.3,1
1233,1233,210000,0.3,1
1234,1234,210000,0.3,1
1235,1235,210000,0.3,1
1236,1236,210000,0.3,1
1237,1237,210000,0.3,1
1238,1238,210000,0.3,1
1239,1239,210000,0.3,1
1240,1240,210000,0.3,1
1241,1241,210000,0.3,1
1242,1242,210000,0.3,1
1243,1243,210000,0.3,1
1244,1244,210000,0.3,1
1245,1245,210000,0.3,1
1246,1246,210000,0.3,1
1247,1247,210000,0.3,1
1248,1248,210000,0.3,1
1249,1249,210000,0.3,1
1250,1250,210000,0.3,1
1251,1251,210000,0.3,1
1252,1252,210000,0.3,1
1253,1253,210000,0.3,1
1254,1254,210000,0.3,1
1255,1255,210000,0.3,1
1256,1256,210000,0.3,1
1257,1257,210000,0.3,1
1258,1258,210000,0.3,1
1259,1259,210000,0.3,1
1260,1260,210000,0.3,1
1261,1261,210000,0.3,1
1262,1262,210000,0.3,1
1263,1263,210000,0.3,1
1264,1264,210000,0.3,1
1265,1265,210000,0.3,1
1266,1266,210000,0.3,1
1267,1267,210000,0.3,1
1268,1268,210000,0.3,1
1269,1269,210000,0.3,1
1270,1270,210000,0.3,1
1271,1271,210000,0.3,1
1272,1272,210000,0.3,1
1273,1273,210000,0.3,1
1274,1274,210000,0.3,1
1275,1275,210000,0.3,1
1276,1276,210000,0.3,1
1277,1277,210000,0.3,1
1278,1278,210000,0.3,1
1279,1279,210000,0.3,1
1280,1280,210000,0.3,1
1281,1281,210000,0.3,1
1282,1282,210000,0.3,1
1283,1283,210000,0.3,1
1284,1284,210000,0.3,1
1285,1285,210000,0.3,1
1286,1286,210000,0.3,1
1287,1287,210000,0.3,1
1288,1288,210000,0.3,1
1289,1289,210000,0.3,1
1290,1290,210000,0.3,1
1291,1291,210000,0.3,1
1292,1292,210000,0.3,1
1293,1293,210000,0.3,1
1294,1294,210000,0.3,1
1295,1295,210000,0.3,1
1296,1296,210000,0.3,1
1297,1297,210000,0.3,1
1298,1298,210000,0.3,1
1299,1299,210000,0.3,1
1300,1300,210000,0.3,1
1301,1301,210000,0.3,1
1302,1302,210000,0.3,1
1303,1303,210000,0.3,1
1304,1304,210000,0.3,1
1305,1305,210000,0.3,1
1306,1306,210000,0.3,1
1307,1307,210000,0.3,1
1308,1308,210000,0.3,1
1309,1309,210000,0.3,1
1310,1310,210000,0.3,1
1311,1311,210000,0.3,1
1312,1312,210000,0.3,1
1313,1313,210000,0.3,1
1314,1314,210000,0.3,1
1315,1315,210000,0.3,1
1316,1316,210000,0.3,1
1317,1317,210000,0.3,1
1318,1318,210000,0.3,1
1319,1319,210000,0.3,1
1320,1320,210000,0.3,1
1321,1321,210000,0.3,1
1322,1322,210000,0.3,1
1323,1323,210000,0.3,1
1324,1324,210000,0.3,1
1325,1325,210000,0.3,1
1326,1326,210000,0.3,1
1327,1327,210000,0.3,1
1328,1328,210000,0.3,1
1329,1329,210000,0.3,1
1330,1330,210000,0.3,1
1331,1331,210000,0.3,1
1332,1332,210000,0.3,1
1333,1333,210000,0.3,1
1334,1334,210000,0.3,1
1335,1335,210000,0.3,1
1336,1336,210000,0.3,1
1337,1337,210000,0.3,1
1338,1338,210000,0.3,1
1339,1339,210000,0.3,1
1340,1340,210000,0.3,1
1341,1341,210000,0.3,1
1342,1342,210000,0.3,1
1343,1343,210000,0.3,1
1344,1344,210000,0.3,1
1345,1345,210000,0.3,1
1346,1346,210000,0.3,1
1347,1347,210000,0.3,1
1348,1348,210000,0.3,1
1349,1349,210000,0.3,1
1350,1350,210000,0.3,1
1351,1351,210000,0.3,1
1352,1352,210000,0.3,1
1353,1353,210000,0.3,1
1354,1354,210000,0.3,1
1355,1355,210000,0.3,1
1356,1356,210000,0.3,1
1357,1357,210000,0.3,1
1358,1358,210000,0.3,1
1359,1359,210000,0.3,1
1360,1360,210000,0.3,1
1361,1361,210000,0.3,1
1362,1362,210000,0.3,1
1363,1363,210000,0.3,1
1364,1364,210000,0.3,1
1365,1365,210000,0.3,1
1366,1366,210000,0.3,1
1367,1367,210000,0.3,1
1368,1368,210000,0.3,1
1369,1369,210000,0.3,1
1370,1370,210000,0.3,1
1371,1371,210000,0.3,1
1372,1372,210000,0.3,1
1373,1373,210000,0.3,1
1374,1374,210000,0.3,1
1375,1375,210000,0.3,1
1376,1376,210000,0.3,1
1377,1377,210000,0.3,1
1378,1378,210000,0.3,1
1379,1379,210000,0.3,1
1380,1380,210000,0.3,1
1381,1381,210000,0.3,1
1382,1382,210000,0.3,1
1383,1383,210000,0.3,1
1384,1384,210000,0.3,1
1385,1385,210000,0.3,1
1386,1386,210000,0.3,1
1387,1387,210000,0.3,1
1388,1388,210000,0.3,1
1389,1389,210000,0.3,1
1390,1390,210000,0.3,1
1391,1391,210000,0.3,1
1392,1392,210000,0.3,1
1393,1393,210000,0.3,1
1394,1394,210000,0.3,1
1395,1395,210000,0.3,1
1396,1396,210000,0.3,1
1397,1397,210000,0.3,1
1398,1398,210000,0.3,1
1399,1399,210000,0.3,1
1400,1400,210000,0.3,1
1401,1401,210000,0.3,1
1402,1402,210000,0.3,1
1403,1403,210000,0.3,1
1404,1404,210000,0.3,1
1405,1405,210000,0.3,1
1406,1406,210000,0.3,1
1407,1407,210000,0.3,1
1408,1408,210000,0.3,1
1409,1409,210000,0.3,1
1410,1410,210000,0.3,1
1411,1411,210000,0.3,1
1412,1412,210000,0.3,1
1413,1413,210000,0.3,1
1414,1414,210000,0.3,1
1415,1415,210000,0.3,1
1416,1416,210000,0.3,1
1417,1417,210000,0.3,1
1418,1418,210000,0.3,1
1419,1419,210000,0.3,1
1420,1420,210000,0.3,1
1421,1421,210000,0.3,1
1422,1422,210000,0.3,1
1423,1423,210000,0.3,1
1424,1424,210000,0.3,1
1425,1425,210000,0.3,1
1426,1426,210000,0.3,1
1427,1427,210000,0.3,1
1428,1428,210000,0.3,1
1429,1429,210000,0.3,1
1430,1430,210000,0.3,1
1431,1431,210000,0.3,1
1432,1432,210000,0.3,1
1433,1433,210000,0.3,1
1434,1434,210000,0.3,1
1435,1435,210000,0.3,1
1436,1436,210000,0.3,1
1437,1437,210000,0.3,1
1438,1438,210000,0.3,1
1439,1439,210000,0.3,1
1440,1440,210000,0.3,1
1441,1441,210000,0.3,1
1442,1442,210000,0.3,1
1443,1443,210000,0.3,1
1444,1444,210000,0.3,1
1445,1445,210000,0.3,1
1446,1446,210000,0.3,1
1447,1447,210000,0.3,1
1448,1448,210000,0.3,1
1449,1449,210000,0.3,1
1450,1450,210000,0.3,1
1451,1451,210000,0.3,1
1452,1452,210000,0.3,1
1453,1453,210000,0.3,1
1454,1454,210000,0.3,1
1455,1455,210000,0.3,1
1456,1456,210000,0.3,1
1457,1457,210000,0.3,1
1458,1458,210000,0.3,1
1459,1459,210000,0.3,1
1460,1460,210000,0.3,1
1461,1461,210000,0.3,1
1462,1462,210000,0.3,1
1463,1463,210000,0.3,1
1464,1464,210000,0.3,1
1465,1465,210000,0.3,1
1466,1466,210000,0.3,1
1467,1467,210000,0.3,1
1468,1468,210000,0.3,1
1469,1469,210000,0.3,1
1470,1470,210000,0.3,1
1471,1471,210000,0.3,1
1472,1472,210000,0.3,1
1473,1473,210000,0.3,1
1474,1474,210000,0.3,1
1475,1475,210000,0.3,1
1476,1476,210000,0.3,1
1477,1477,210000,0.3,1
1478,1478,210000,0.3,1
1479,1479,210000,0.3,1
1480,1480,210000,0.3,1
1481,1481,210000,0.3,1
1482,1482,210000,0.3,1
1483,1483,210000,0.3,1
1484,1484,210000,0.3,1
1485,1485,210000,0.3,1
1486,1486,210000,0.3,1
1487,1487,210000,0.3,1
1488,1488,210000,0.3,1
1489,1489,210000,0.3,1
1490,1490,210000,0.3,1
1491,1491,210000,0.3,1
1492,1492,210000,0.3,1
1493,1493,210000,0.3,1
1494,1494,210000,0.3,1
1495,1495,210000,0.3,1
1496,1496,210000,0.3,1
1497,1497,210000,0.3,1
1498,1498,210000,0.3,1
1499,1499,210000,0.3,1
1500,1500,210000,0.3,1
1501,1501,210000,0.3,1
1502,1502,210000,0.3,1
1503,1503,210000,0.3,1
1504,1504,210000,0.3,1
1505,1505,210000,0.3,1
1506,1506,210000,0.3,1
1507,1507,210000,0.3,1
1508,1508,210000,0.3,1
1509,1509,210000,0.3,1
1510,1510,210000,0.3,1
1511,1511,210000,0.3,1
1512,1512,210000,0.3,1
1513,1513,210000,0.3,1
1514,1514,210000,0.3,1
1515,1515,210000,0.3,1
1516,1516,210000,0.3,1
1517,1517,210000,0.3,1
1518,1518,210000,0.3,1
1519,1519,210000,0.3,1
1520,1520,210000,0.3,1
1521,1521,210000,0.3,1
1522,1522,210000,0.3,1
1523,1523,210000,0.3,1
1524,1524,210000,0.3,1
1525,1525,210000,0.3,1
1526,1526,210000,0.3,1
1527,1527,210000,0.3,1
1528,1528,210000,0.3,1
1529,1529,210000,0.3,1
1530,1530,210000,0.3,1
1531,1531,210000,0.3,1
1532,1532,210000,0.3,1
1533,1533,210000,0.3,1
1534,1534,210000,0.3,1
1535,1535,210000,0.3,1
1536,1536,210000,0.3,1
1537,1537,210000,0.3,1
1538,1538,210000,0.3,1
1539,1539,210000,0.3,1
1540,1540,210000,0.3,1
1541,1541,210000,0.3,1
1542,1542,210000,0.3,1
1543,1543,210000,0.3,1
1544,1544,210000,0.3,1
1545,1545,210000,0.3,1
1546,1546,210000,0.3,1
1547,1547,210000,0.3,1
1548,1548,210000,0.3,1
1549,1549,210000,0.3,1
1550,1550,210000,0.3,1
1551,1551,210000,0.3,1
1552,1552,210000,0.3,1
1553,1553,210000,0.3,1
1554,1554,210000,0.3,1
1555,1555,210000,0.3,1
1556,1556,210000,0.3,1
1557,1557,210000,0.3,1
1558,1558,210000,0.3,1
1559,1559,210000,0.3,1
1560,1560,210000,0.3,1
1561,1561,210000,0.3,1
1562,1562,210000,0.3,1
1563,1563,210000,0.3,1
1564,1564,210000,0.3,1
1565,1565,210000,0.3,1
1566,1566,210000,0.3,1
1567,1567,210000,0.3,1
1568,1568,210000,0.3,1
1569,1569,210000,0.3,1
1570,1570,210000,0.3,1
1571,1571,210000,0.3,1
1572,1572,210000,0.3,1
1573,1573,210000,0.3,1
1574,1574,210000,0.3,1
1575,1575,210000,0.3,1
1576,1576,210000,0.3,1
1577,1577,210000,0.3,1
1578,1578,210000,0.3,1
1579,1579,210000,0.3,1
1580,1580,210000,0.3,1
1581,1581,210000,0.3,1
1582,1582,210000,0.3,1
1583,1583,210000,0.3,1
1584,1584,210000,0.3,1
1585,1585,210000,0.3,1
1586,1586,210000,0.3,1
1587,1587,210000,0.3,1
1588,1588,210000,0.3,1
1589,1589,210000,0.3,1
1590,1590,210000,0.3,1
1591,1591,210000,0.3,1
1592,1592,210000,0.3,1
1593,1593,210000,0.3,1
1594,1594,210000,0.3,1
1595,1595,210000,0.3,1
1596,1596,210000,0.3,1
1597,1597,210000,0.3,1
1598,1598,210000,0.3,1
1599,1599,210000,0.3,1
1600,1600,210000,0.3,1
1601,1601,210000,0.3,1
1602,1602,210000,0.3,1
1603,1603,210000,0.3,1
1604,1604,210000,0.3,1
1605,1605,210000,0.3,1
1606,1606,210000,0.3,1
1607,1607,210000,0.3,1
1608,1608,210000,0.3,1
1609,1609,210000,0.3,1
1610,1610,210000,0.3,1
1611,1611,210000,0.3,1
1612,1612,210000,0.3,1
1613,1613,210000,0.3,1
1614,1614,210000,0.3,1
1615,1615,210000,0.3,1
1616,1616,210000,0.3,1
1617,1617,210000,0.3,1
1618,1618,210000,0.3,1
1619,1619,210000,0.3,1
1620,1620,210000,0.3,1
1621,1621,210000,0.3,1
1622,1622,210000,0.3,1
1623,1623,210000,0.3,1
1624,1624,210000,0.3,1
1625,1625,210000,0.3,1
1626,1626,210000,0.3,1
1627,1627,210000,0.3,1
1628,1628,210000,0.3,1
1629,1629,210000,0.3,1
1630,1630,210000,0.3,1
1631,1631,210000,0.3,1
1632,1632,210000,0.3,1
1633,1633,210000,0.3,1
1634,1634,210000,0.3,1
1635,1635,210000,0.3,1
1636,1636,210000,0.3,1
1637,1637,210000,0.3,1
1638,1638,210000,0.3,1
1639,1639,210000,0.3,1
1640,1640,210000,0.3,1
1641,1641,210000,0.3,1
1642,1642,210000,0.3,1
1643,1643,210000,0.3,1
1644,1644,210000,0.3,1
1645,1645,210000,0.3,1
1646,1646,210000,0.3,1
1647,1647,210000,0.3,1
1648,1648,210000,0.3,1
1649,1649,210000,0.3,1
1650,1650,210000,0.3,1
1651,1651,210000,0.3,1
1652,1652,210000,0.3,1
1653,1653,210000,0.3,1
1654,1654,210000,0.3,1
1655,1655,210000,0.3,1
1656,1656,210000,0.3,1
1657,1657,210000,0.3,1
1658,1658,210000,0.3,1
1659,1659,210000,0.3,1
1660,1660,210000,0.3,1
1661,1661,210000,0.3,1
1662,1662,210000,0.3,1
1663,1663,210000,0.3,1
1664,1664,210000,0.3,1
1665,1665,210000,0.3,1
1666,1666,210000,0.3,1
1667,1667,210000,0.3,1
1668,1668,210000,0.3,1
1669,1669,210000,0.3,1
1670,1670,210000,0.3,1
1671,1671,210000,0.3,1
1672,1672,210000,0.3,1
1673,1673,210000,0.3,1
1674,1674,210000,0.3,1
1675,1675,210000,0.3,1
1676,1676,210000,0.3,1
1677,1677,210000,0.3,1
1678,1678,210000,0.3,1
1679,1679,210000,0.3,1
1680,1680,210000,0.3,1
1681,1681,210000,0.3,1
1682,1682,210000,0.3,1
1683,1683,210000,0.3,1
1684,1684,210000,0.3,1
1685,1685,210000,0.3,1
1686,1686,210000,0.3,1
1687,1687,210000,0.3,1
1688,1688,210000,0.3,1
1689,1689,210000,0.3,1
1690,1690,210000,0.3,1
1691,1691,210000,0.3,1
1692,1692,210000,0.3,1
1693,1693,210000,0.3,1
1694,1694,210000,0.3,1
1695,1695,210000,0.3,1
1696,1696,210000,0.3,1
1697,1697,210000,0.3,1
1698,1698,210000,0.3,1
1699,1699,210000,0.3,1
1700,1700,210000,0.3,1
1701,1701,210000,0.3,1
1702,1702,210000,0.3,1
1703,1703,210000,0.3,1
1704,1704,210000,0.3,1
1705,1705,210000,0.3,1
1706,1706,210000,0.3,1
1707,1707,210000,0.3,1
1708,1708,210000,0.3,1
1709,1709,210000,0.3,1
1710,1710,210000,0.3,1
1711,1711,210000,0.3,1
1712,1712,210000,0.3,1
1713,1713,210000,0.3,1
1714,1714,210000,0.3,1
1715,1715,210000,0.3,1
1716,1716,210000,0.3,1
1717,1717,210000,0.3,1
1718,1718,210000,0.3,1
1719,1719,210000,0.3,1
1720,1720,210000,0.3,1
1721,1721,210000,0.3,1
1722,1722,210000,0.3,1
1723,1723,210000,0.3,1
1724,1724,210000,0.3,1
1725,1725,210000,0.3,1
1726,1726,210000,0.3,1
1727,1727,210000,0.3,1
1728,1728,210000,0.3,1
1729,1729,210000,0.3,1
1730,1730,210000,0.3,1
1731,1731,210000,0.3,1
1732,1732,210000,0.3,1
1733,1733,210000,0.3,1
1734,1734,210000,0.3,1
1735,1735,210000,0.3,1
1736,1736,210000,0.3,1
1737,1737,210000,0.3,1
1738,1738,210000,0.3,1
1739,1739,210000,0.3,1
1740,1740,210000,0.3,1
1741,1741,210000,0.3,1
1742,1742,210000,0.3,1
1743,1743,210000,0.3,1
1744,1744,210000,0.3,1
1745,1745,210000,0.3,1
1746,1746,210000,0.3,1
1747,1747,210000,0.3,1
1748,1748,210000,0.3,1
1749,1749,210000,0.3,1
1750,1750,210000,0.3,1
1751,1751,210000,0.3,1
1752,1752,210000,0.3,1
1753,1753,210000,0.3,1
1754,1754,210000,0.3,1
1755,1755,210000,0.3,1
1756,1756,210000,0.3,1
1757,1757,210000,0.3,1
1758,1758,210000,0.3,1
1759,1759,210000,0.3,1
1760,1760,210000,0.3,1
1761,1761,210000,0.3,1
1762,1762,210000,0.3,1
1763,1763,210000,0.3,1
1764,1764,210000,0.3,1
1765,1765,210000,0.3,1
1766,1766,210000,0.3,1
1767,1767,210000,0.3,1
1768,1768,210000,0.3,1
1769,1769,210000,0.3,1
1770,1770,210000,0.3,1
1771,1771,210000,0.3,1
1772,1772,210000,0.3,1
1773,1773,210000,0.3,1
1774,1774,210000,0.3,1
1775,1775,210000,0.3,1
1776,1776,210000,0.3,1
1777,1777,210000,0.3,1
1778,1778,210000,0.3,1
1779,1779,210000,0.3,1
1780,1780,210000,0.3,1
1781,1781,210000,0.3,1
1782,1782,210000,0.3,1
1783,1783,210000,0.3,1
1784,1784,210000,0.3,1
1785,1785,210000,0.3,1
1786,1786,210000,0.3,1
1787,1787,210000,0.3,1
1788,1788,210000,0.3,1
1789,1789,210000,0.3,1
1790,1790,210000,0.3,1
1791,1791,210000,0.3,1
1792,1792,210000,0.3,1
1793,1793,210000,0.3,1
1794,1794,210000,0.3,1
1795,1795,210000,0.3,1
1796,1796,210000,0.3,1
1797,1797,210000,0.3,1
1798,1798,210000,0.3,1
1799,1799,210000,0.3,1
1800,1800,210000,0.3,1
1801,1801,210000,0.3,1
1802,1802,210000,0.3,1
1803,1803,210000,0.3,1
1804,1804,210000,0.3,1
1805,1805,210000,0.3,1
1806,1806,210000,0.3,1
1807,1807,210000,0.3,1
1808,1808,210000,0.3,1
1809,1809,210000,0.3,1
1810,1810,210000,0.3,1
1811,1811,210000,0.3,1
1812,1812,210000,0.3,1
1813,1813,210000,0.3,1
1814,1814,210000,0.3,1
1815,1815,210000,0.3,1
1816,1816,210000,0.3,1
1817,1817,210000,0.3,1
1818,1818,210000,0.3,1
1819,1819,210000,0.3,1
1820,1820,210000,0.3,1
1821,1821,210000,0.3,1
1822,1822,210000,0.3,1
1823,1823,210000,0.3,1
1824,1824,210000,0.3,1
1825,1825,210000,0.3,1
1826,1826,210000,0.3,1
1827,1827,210000,0.3,1
1828,1828,210000,0.3,1
1829,1829,210000,0.3,1
1830,1830,210000,0.3,1
1831,1831,210000,0.3,1
1832,1832,210000,0.3,1
1833,1833,210000,0.3,1
1834,1834,210000,0.3,1
1835,1835,210000,0.3,1
1836,1836,210000,0.3,1
1837,1837,210000,0.3,1
1838,1838,210000,0.3,1
1839,1839,210000,0.3,1
1840,1840,210000,0.3,1
1841,1841,210000,0.3,1
1842,1842,210000,0.3,1
1843,1843,210000,0.3,1
1844,1844,210000,0.3,1
1845,1845,210000,0.3,1
1846,1846,210000,0.3,1
1847,1847,210000,0.3,1
1848,1848,210000,0.3,1
1849,1849,210000,0.3,1
1850,1850,210000,0.3,1
1851,1851,210000,0.3,1
1852,1852,210000,0.3,1
1853,1853,210000,0.3,1
1854,1854,210000,0.3,1
1855,1855,210000,0.3,1
1856,1856,210000,0.3,1
1857,1857,210000,0.3,1
1858,1858,210000,0.3,1
1859,1859,210000,0.3,1
1860,1860,210000,0.3,1
1861,1861,210000,0.3,1
1862,1862,210000,0.3,1
1863,1863,210000,0.3,1
1864,1864,210000,0.3,1
1865,1865,210000,0.3,1
1866,1866,210000,0.3,1
1867,1867,210000,0.3,1
1868,1868,210000,0.3,1
1869,1869,210000,0.3,1
1870,1870,210000,0.3,1
1871,1871,210000,0.3,1
1872,1872,210000,0.3,1
1873,1873,210000,0.3,1
1874,1874,210000,0.3,1
1875,1875,210000,0.3,1
1876,1876,210000,0.3,1
1877,1877,210000,0.3,1
1878,1878,210000,0.3,1
1879,1879,210000,0.3,1
1880,1880,210000,0.3,1
1881,1881,210000,0.3,1
1882,1882,210000,0.3,1
1883,1883,210000,0.3,1
1884,1884,210000,0.3,1
1885,1885,210000,0.3,1
1886,1886,210000,0.3,1
1887,1887,210000,0.3,1
1888,1888,210000,0.3,1
1889,1889,210000,0.3,1
1890,1890,210000,0.3,1
1891,1891,210000,0.3,1
1892,1892,210000,0.3,1
1893,1893,210000,0.3,1
1894,1894,210000,0.3,1
1895,1895,210000,0.3,1
1896,1896,210000,0.3,1
1897,1897,210000,0.3,1
1898,1898,210000,0.3,1
1899,1899,210000,0.3,1
1900,1900,210000,0.3,1
1901,1901,210000,0.3,1
1902,1902,210000,0.3,1
1903,1903,210000,0.3,1
1904,1904,210000,0.3,1
1905,1905,210000,0.3,1
1906,1906,210000,0.3,1
1907,1907,210000,0.3,1
1908,1908,210000,0.3,1
1909,1909,210000,0.3,1
1910,1910,210000,0.3,1
1911,1911,210000,0.3,1
1912,1912,210000,0.3,1
1913,1913,210000,0.3,1
1914,1914,210000,0.3,1
1915,1915,210000,0.3,1
1916,1916,210000,0.3,1
1917,1917,210000,0.3,1
1918,1918,210000,0.3,1
1919,1919,210000,0.3,1
1920,1920,210000,0.3,1
1921,1921,210000,0.3,1
1922,1922,210000,0.3,1
1923,1923,210000,0.3,1
1924,1924,210000,0.3,1
1925,1925,210000,0.3,1
1926,1926,210000,0.3,1
1927,1927,210000,0.3,1
1928,1928,210000,0.3,1
1929,1929,210000,0.3,1
1930,1930,210000,0.3,1
1931,1931,210000,0.3,1
1932,1932,210000,0.3,1
1933,1933,210000,0.3,1
1934,1934,210000,0.3,1
1935,1935,210000,0.3,1
1936,1936,210000,0.3,1
1937,1937,210000,0.3,1
1938,1938,210000,0.3,1
1939,1939,210000,0.3,1
1940,1940,210000,0.3,1
1941,1941,210000,0.3,1
1942,1942,210000,0.3,1
1943,1943,210000,0.3,1
1944,1944,210000,0.3,1
1945,1945,210000,0.3,1
1946,1946,210000,0.3,1
1947,1947,210000,0.3,1
1948,1948,210000,0.3,1
1949,1949,210000,0.3,1
1950,1950,210000,0.3,1
1951,1951,210000,0.3,1
1952,1952,210000,0.3,1
1953,1953,210000,0.3,1
1954,1954,210000,0.3,1
1955,1955,210000,0.3,1
1956,1956,210000,0.3,1
1957,1957,210000,0.3,1
1958,1958,210000,0.3,1
1959,1959,210000,0.3,1
1960,1960,210000,0.3,1
1961,1961,210000,0.3,1
1962,1962,210000,0.3,1
1963,1963,210000,0.3,1
1964,1964,210000,0.3,1
1965,1965,210000,0.3,1
1966,1966,210000,0.3,1
1967,1967,210000,0.3,1
1968,1968,210000,0.3,1
1969,1969,210000,0.3,1
1970,1970,210000,0.3,1
1971,1971,210000,0.3,1
1972,1972,210000,0.3,1
1973,1973,210000,0.3,1
1974,1974,210000,0.3,1
1975,1975,210000,0.3,1
1976,1976,210000,0.3,1
1977,1977,210000,0.3,1
1978,1978,210000,0.3,1
1979,1979,210000,0.3,1
1980,1980,210000,0.3,1
1981,1981,210000,0.3,1
1982,1982,210000,0.3,1
1983,1983,210000,0.3,1
1984,1984,210000,0.3,1
1985,1985,210000,0.3,1
1986,1986,210000,0.3,1
1987,1987,210000,0.3,1
1988,1988,210000,0.3,1
1989,1989,210000,0.3,1
1990,1990,210000,0.3,1
1991,1991,210000,0.3,1
1992,1992,210000,0.3,1
1993,1993,210000,0.3,1
1994,1994,210000,0.3,1
1995,1995,210000,0.3,1
